"user_id","segment_id","lifecycle_day","notif_1_template_id","notif_1_time","notif_1_channel","notif_2_template_id","notif_2_time","notif_2_channel","notif_3_template_id","notif_3_time","notif_3_channel","notif_4_template_id","notif_4_time","notif_4_channel","notif_5_template_id","notif_5_time","notif_5_channel","notif_6_template_id","notif_6_time","notif_6_channel","notif_7_template_id","notif_7_time","notif_7_channel","notif_8_template_id","notif_8_time","notif_8_channel","notif_9_template_id","notif_9_time","notif_9_channel"
"USR_000886","2","Day 116","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T1","night","Push","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T2","night","Push","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T3","night","Push","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T4","night","In-App","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T5","early_morning","In-App","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T1","mid_morning","In-App","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T2","mid_morning","In-App","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T3","afternoon","In-App","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T4","late_afternoon","In-App"
"USR_000887","5","Day 2","Dormant_Achiever_Day_1_Scarcity_and_Impatience_T1","late_afternoon","Push","Dormant_Achiever_Day_1_Scarcity_and_Impatience_T2","evening","Push","Dormant_Achiever_Day_1_Scarcity_and_Impatience_T3","night","Push","Dormant_Achiever_Day_1_Scarcity_and_Impatience_T4","night","In-App","Dormant_Achiever_Day_1_Scarcity_and_Impatience_T5","night","In-App","Dormant_Achiever_Day_1_Scarcity_and_Impatience_T1","night","In-App","Dormant_Achiever_Day_1_Scarcity_and_Impatience_T2","night","In-App","Dormant_Achiever_Day_1_Scarcity_and_Impatience_T3","early_morning","In-App","Dormant_Achiever_Day_1_Scarcity_and_Impatience_T4","mid_morning","In-App"
"USR_000888","4","Day 45","Dormant_Social_Day_1_Unpredictability_T1","night","Push","Dormant_Social_Day_1_Unpredictability_T2","night","Push","Dormant_Social_Day_1_Unpredictability_T3","night","Push","Dormant_Social_Day_1_Unpredictability_T4","night","In-App","Dormant_Social_Day_1_Unpredictability_T5","night","In-App","Dormant_Social_Day_1_Unpredictability_T1","early_morning","In-App","Dormant_Social_Day_1_Unpredictability_T2","mid_morning","In-App","Dormant_Social_Day_1_Unpredictability_T3","mid_morning","In-App","Dormant_Social_Day_1_Unpredictability_T4","afternoon","In-App"
"USR_000889","0","Day 163","Inactive_Socialite_Day_1_Unpredictability_T1","late_afternoon","Push","Inactive_Socialite_Day_1_Unpredictability_T2","evening","Push","Inactive_Socialite_Day_1_Unpredictability_T3","night","Push","Inactive_Socialite_Day_1_Unpredictability_T4","night","In-App","Inactive_Socialite_Day_1_Unpredictability_T5","night","In-App","Inactive_Socialite_Day_1_Unpredictability_T1","night","In-App","Inactive_Socialite_Day_1_Unpredictability_T2","night","In-App","Inactive_Socialite_Day_1_Unpredictability_T3","early_morning","In-App","Inactive_Socialite_Day_1_Unpredictability_T4","mid_morning","In-App"
"USR_000890","2","Day 62","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T1","evening","Push","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T2","evening","Push","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T3","night","Push","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T4","night","In-App","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T5","night","In-App","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T1","night","In-App","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T2","early_morning","In-App","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T3","early_morning","In-App","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T4","mid_morning","In-App"
"USR_000891","2","Day 47","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T1","night","Push","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T2","night","Push","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T3","night","Push","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T4","night","In-App","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T5","early_morning","In-App","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T1","mid_morning","In-App","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T2","mid_morning","In-App","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T3","afternoon","In-App","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T4","late_afternoon","In-App"
"USR_000892","3","Day 2","Inactive_Socialite_Day_1_Scarcity_and_Impatience_T1","mid_morning","Push","Inactive_Socialite_Day_1_Scarcity_and_Impatience_T2","afternoon","Push","Inactive_Socialite_Day_1_Scarcity_and_Impatience_T3","afternoon","Push","Inactive_Socialite_Day_1_Scarcity_and_Impatience_T4","late_afternoon","In-App","Inactive_Socialite_Day_1_Scarcity_and_Impatience_T5","evening","In-App","Inactive_Socialite_Day_1_Scarcity_and_Impatience_T1","evening","In-App","Inactive_Socialite_Day_1_Scarcity_and_Impatience_T2","night","In-App","Inactive_Socialite_Day_1_Scarcity_and_Impatience_T3","night","In-App","Inactive_Socialite_Day_1_Scarcity_and_Impatience_T4","night","In-App"
"USR_000893","6","Day 6","Dormant_Scholar_Day_1_Creativity_and_Feedback_T1","night","Push","Dormant_Scholar_Day_1_Creativity_and_Feedback_T2","night","Push","Dormant_Scholar_Day_1_Creativity_and_Feedback_T3","night","Push","Dormant_Scholar_Day_1_Creativity_and_Feedback_T4","night","In-App","Dormant_Scholar_Day_1_Creativity_and_Feedback_T5","early_morning","In-App","Dormant_Scholar_Day_1_Creativity_and_Feedback_T1","mid_morning","In-App","Dormant_Scholar_Day_1_Creativity_and_Feedback_T2","mid_morning","In-App","Dormant_Scholar_Day_1_Creativity_and_Feedback_T3","afternoon","In-App","Dormant_Scholar_Day_1_Creativity_and_Feedback_T4","late_afternoon","In-App"
"USR_000894","2","Day 26","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T1","mid_morning","Push","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T2","mid_morning","Push","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T3","afternoon","Push","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T4","late_afternoon","In-App","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T5","late_afternoon","In-App","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T1","evening","In-App","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T2","night","In-App","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T3","night","In-App","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T4","night","In-App"
"USR_000895","0","Day 101","Inactive_Socialite_Day_1_Unpredictability_T1","evening","Push","Inactive_Socialite_Day_1_Unpredictability_T2","night","Push","Inactive_Socialite_Day_1_Unpredictability_T3","night","Push","Inactive_Socialite_Day_1_Unpredictability_T4","night","In-App","Inactive_Socialite_Day_1_Unpredictability_T5","night","In-App","Inactive_Socialite_Day_1_Unpredictability_T1","night","In-App","Inactive_Socialite_Day_1_Unpredictability_T2","early_morning","In-App","Inactive_Socialite_Day_1_Unpredictability_T3","mid_morning","In-App","Inactive_Socialite_Day_1_Unpredictability_T4","mid_morning","In-App"
"USR_000896","5","Day 7","Dormant_Achiever_Day_1_Scarcity_and_Impatience_T1","afternoon","Push","Dormant_Achiever_Day_1_Scarcity_and_Impatience_T2","afternoon","Push","Dormant_Achiever_Day_1_Scarcity_and_Impatience_T3","late_afternoon","Push","Dormant_Achiever_Day_1_Scarcity_and_Impatience_T4","evening","In-App","Dormant_Achiever_Day_1_Scarcity_and_Impatience_T5","evening","In-App","Dormant_Achiever_Day_1_Scarcity_and_Impatience_T1","night","In-App","Dormant_Achiever_Day_1_Scarcity_and_Impatience_T2","night","In-App","Dormant_Achiever_Day_1_Scarcity_and_Impatience_T3","night","In-App","Dormant_Achiever_Day_1_Scarcity_and_Impatience_T4","night","In-App"
"USR_000897","5","Day 3","Dormant_Achiever_Day_1_Scarcity_and_Impatience_T1","early_morning","Push","Dormant_Achiever_Day_1_Scarcity_and_Impatience_T2","mid_morning","Push","Dormant_Achiever_Day_1_Scarcity_and_Impatience_T3","afternoon","Push","Dormant_Achiever_Day_1_Scarcity_and_Impatience_T4","afternoon","In-App","Dormant_Achiever_Day_1_Scarcity_and_Impatience_T5","late_afternoon","In-App","Dormant_Achiever_Day_1_Scarcity_and_Impatience_T1","evening","In-App","Dormant_Achiever_Day_1_Scarcity_and_Impatience_T2","evening","In-App","Dormant_Achiever_Day_1_Scarcity_and_Impatience_T3","night","In-App","Dormant_Achiever_Day_1_Scarcity_and_Impatience_T4","night","In-App"
"USR_000898","6","Day 6","Dormant_Scholar_Day_1_Creativity_and_Feedback_T1","mid_morning","Push","Dormant_Scholar_Day_1_Creativity_and_Feedback_T2","mid_morning","Push","Dormant_Scholar_Day_1_Creativity_and_Feedback_T3","afternoon","Push","Dormant_Scholar_Day_1_Creativity_and_Feedback_T4","late_afternoon","In-App","Dormant_Scholar_Day_1_Creativity_and_Feedback_T5","late_afternoon","In-App","Dormant_Scholar_Day_1_Creativity_and_Feedback_T1","evening","In-App","Dormant_Scholar_Day_1_Creativity_and_Feedback_T2","night","In-App","Dormant_Scholar_Day_1_Creativity_and_Feedback_T3","night","In-App","Dormant_Scholar_Day_1_Creativity_and_Feedback_T4","night","In-App"
"USR_000899","3","Day 4","Inactive_Socialite_Day_1_Scarcity_and_Impatience_T1","mid_morning","Push","Inactive_Socialite_Day_1_Scarcity_and_Impatience_T2","afternoon","Push","Inactive_Socialite_Day_1_Scarcity_and_Impatience_T3","afternoon","Push","Inactive_Socialite_Day_1_Scarcity_and_Impatience_T4","late_afternoon","In-App","Inactive_Socialite_Day_1_Scarcity_and_Impatience_T5","evening","In-App","Inactive_Socialite_Day_1_Scarcity_and_Impatience_T1","evening","In-App","Inactive_Socialite_Day_1_Scarcity_and_Impatience_T2","night","In-App","Inactive_Socialite_Day_1_Scarcity_and_Impatience_T3","night","In-App","Inactive_Socialite_Day_1_Scarcity_and_Impatience_T4","night","In-App"
"USR_000900","6","Day 7","Dormant_Scholar_Day_1_Creativity_and_Feedback_T1","evening","Push","Dormant_Scholar_Day_1_Creativity_and_Feedback_T2","evening","Push","Dormant_Scholar_Day_1_Creativity_and_Feedback_T3","night","Push","Dormant_Scholar_Day_1_Creativity_and_Feedback_T4","night","In-App","Dormant_Scholar_Day_1_Creativity_and_Feedback_T5","night","In-App","Dormant_Scholar_Day_1_Creativity_and_Feedback_T1","night","In-App","Dormant_Scholar_Day_1_Creativity_and_Feedback_T2","early_morning","In-App","Dormant_Scholar_Day_1_Creativity_and_Feedback_T3","early_morning","In-App","Dormant_Scholar_Day_1_Creativity_and_Feedback_T4","mid_morning","In-App"
"USR_000901","5","Day 5","Dormant_Achiever_Day_1_Scarcity_and_Impatience_T1","evening","Push","Dormant_Achiever_Day_1_Scarcity_and_Impatience_T2","night","Push","Dormant_Achiever_Day_1_Scarcity_and_Impatience_T3","night","Push","Dormant_Achiever_Day_1_Scarcity_and_Impatience_T4","night","In-App","Dormant_Achiever_Day_1_Scarcity_and_Impatience_T5","night","In-App","Dormant_Achiever_Day_1_Scarcity_and_Impatience_T1","night","In-App","Dormant_Achiever_Day_1_Scarcity_and_Impatience_T2","early_morning","In-App","Dormant_Achiever_Day_1_Scarcity_and_Impatience_T3","mid_morning","In-App","Dormant_Achiever_Day_1_Scarcity_and_Impatience_T4","mid_morning","In-App"
"USR_000902","4","Day 35","Dormant_Social_Day_1_Unpredictability_T1","night","Push","Dormant_Social_Day_1_Unpredictability_T2","night","Push","Dormant_Social_Day_1_Unpredictability_T3","night","Push","Dormant_Social_Day_1_Unpredictability_T4","night","In-App","Dormant_Social_Day_1_Unpredictability_T5","night","In-App","Dormant_Social_Day_1_Unpredictability_T1","early_morning","In-App","Dormant_Social_Day_1_Unpredictability_T2","mid_morning","In-App","Dormant_Social_Day_1_Unpredictability_T3","mid_morning","In-App","Dormant_Social_Day_1_Unpredictability_T4","afternoon","In-App"
"USR_000903","6","Day 7","Dormant_Scholar_Day_1_Creativity_and_Feedback_T1","evening","Push","Dormant_Scholar_Day_1_Creativity_and_Feedback_T2","night","Push","Dormant_Scholar_Day_1_Creativity_and_Feedback_T3","night","Push","Dormant_Scholar_Day_1_Creativity_and_Feedback_T4","night","In-App","Dormant_Scholar_Day_1_Creativity_and_Feedback_T5","night","In-App","Dormant_Scholar_Day_1_Creativity_and_Feedback_T1","early_morning","In-App","Dormant_Scholar_Day_1_Creativity_and_Feedback_T2","early_morning","In-App","Dormant_Scholar_Day_1_Creativity_and_Feedback_T3","mid_morning","In-App","Dormant_Scholar_Day_1_Creativity_and_Feedback_T4","afternoon","In-App"
"USR_000904","7","Day 26","Paid_Competitive_Week_4_Ownership_and_Possession_T1","afternoon","Push","Paid_Competitive_Week_4_Ownership_and_Possession_T2","late_afternoon","Push","Paid_Competitive_Week_4_Ownership_and_Possession_T3","evening","Push","Paid_Competitive_Week_4_Ownership_and_Possession_T4","evening","In-App","Paid_Competitive_Week_4_Ownership_and_Possession_T5","night","In-App","Paid_Competitive_Week_4_Ownership_and_Possession_T1","night","In-App","Paid_Competitive_Week_4_Ownership_and_Possession_T2","night","In-App","Paid_Competitive_Week_4_Ownership_and_Possession_T3","night","In-App","Paid_Competitive_Week_4_Ownership_and_Possession_T4","early_morning","In-App"
"USR_000905","0","Day 123","Inactive_Socialite_Day_1_Unpredictability_T1","night","Push","Inactive_Socialite_Day_1_Unpredictability_T2","night","Push","Inactive_Socialite_Day_1_Unpredictability_T3","night","Push","Inactive_Socialite_Day_1_Unpredictability_T4","night","In-App","Inactive_Socialite_Day_1_Unpredictability_T5","early_morning","In-App","Inactive_Socialite_Day_1_Unpredictability_T1","early_morning","In-App","Inactive_Socialite_Day_1_Unpredictability_T2","mid_morning","In-App","Inactive_Socialite_Day_1_Unpredictability_T3","afternoon","In-App","Inactive_Socialite_Day_1_Unpredictability_T4","afternoon","In-App"
"USR_000906","2","Day 105","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T1","evening","Push","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T2","night","Push","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T3","night","Push","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T4","night","In-App","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T5","night","In-App","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T1","night","In-App","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T2","early_morning","In-App","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T3","mid_morning","In-App","Paid_Social_Achiever_Week_4_Creativity_and_Feedback_T4","mid_morning","In-App"
"USR_000907","6","Day 6","Dormant_Scholar_Day_1_Creativity_and_Feedback_T1","early_morning","Push","Dormant_Scholar_Day_1_Creativity_and_Feedback_T2","mid_morning","Push","Dormant_Scholar_Day_1_Creativity_and_Feedback_T3","mid_morning","Push","Dormant_Scholar_Day_1_Creativity_and_Feedback_T4","afternoon","In-App","Dormant_Scholar_Day_1_Creativity_and_Feedback_T5","late_afternoon","In-App","Dormant_Scholar_Day_1_Creativity_and_Feedback_T1","late_afternoon","In-App","Dormant_Scholar_Day_1_Creativity_and_Feedback_T2","evening","In-App","Dormant_Scholar_Day_1_Creativity_and_Feedback_T3","night","In-App","Dormant_Scholar_Day_1_Creativity_and_Feedback_T4","night","In-App"
"USR_000908","7","Day 27","Paid_Competitive_Week_4_Ownership_and_Possession_T1","evening","Push","Paid_Competitive_Week_4_Ownership_and_Possession_T2","evening","Push","Paid_Competitive_Week_4_Ownership_and_Possession_T3","night","Push","Paid_Competitive_Week_4_Ownership_and_Possession_T4","night","In-App","Paid_Competitive_Week_4_Ownership_and_Possession_T5","night","In-App","Paid_Competitive_Week_4_Ownership_and_Possession_T1","night","In-App","Paid_Competitive_Week_4_Ownership_and_Possession_T2","early_morning","In-App","Paid_Competitive_Week_4_Ownership_and_Possession_T3","early_morning","In-App","Paid_Competitive_Week_4_Ownership_and_Possession_T4","mid_morning","In-App"
"USR_000909","4","Day 43","Dormant_Social_Day_1_Unpredictability_T1","mid_morning","Push","Dormant_Social_Day_1_Unpredictability_T2","afternoon","Push","Dormant_Social_Day_1_Unpredictability_T3","afternoon","Push","Dormant_Social_Day_1_Unpredictability_T4","late_afternoon","In-App","Dormant_Social_Day_1_Unpredictability_T5","evening","In-App","Dormant_Social_Day_1_Unpredictability_T1","evening","In-App","Dormant_Social_Day_1_Unpredictability_T2","night","In-App","Dormant_Social_Day_1_Unpredictability_T3","night","In-App","Dormant_Social_Day_1_Unpredictability_T4","night","In-App"
"USR_000910","7","Day 98","Paid_Competitive_Week_4_Ownership_and_Possession_T1","evening","Push","Paid_Competitive_Week_4_Ownership_and_Possession_T2","night","Push","Paid_Competitive_Week_4_Ownership_and_Possession_T3","night","Push","Paid_Competitive_Week_4_Ownership_and_Possession_T4","night","In-App","Paid_Competitive_Week_4_Ownership_and_Possession_T5","night","In-App","Paid_Competitive_Week_4_Ownership_and_Possession_T1","early_morning","In-App","Paid_Competitive_Week_4_Ownership_and_Possession_T2","early_morning","In-App","Paid_Competitive_Week_4_Ownership_and_Possession_T3","mid_morning","In-App","Paid_Competitive_Week_4_Ownership_and_Possession_T4","afternoon","In-App"
"USR_000911","4","Day 67","Dormant_Social_Day_1_Unpredictability_T1","late_afternoon","Push","Dormant_Social_Day_1_Unpredictability_T2","evening","Push","Dormant_Social_Day_1_Unpredictability_T3","evening","Push","Dormant_Social_Day_1_Unpredictability_T4","night","In-App","Dormant_Social_Day_1_Unpredictability_T5","night","In-App","Dormant_Social_Day_1_Unpredictability_T1","night","In-App","Dormant_Social_Day_1_Unpredictability_T2","night","In-App","Dormant_Social_Day_1_Unpredictability_T3","early_morning","In-App","Dormant_Social_Day_1_Unpredictability_T4","early_morning","In-App"
"USR_000912","4","Day 16","Dormant_Social_Day_1_Unpredictability_T1","early_morning","Push","Dormant_Social_Day_1_Unpredictability_T2","mid_morning","Push","Dormant_Social_Day_1_Unpredictability_T3","afternoon","Push","Dormant_Social_Day_1_Unpredictability_T4","afternoon","In-App","Dormant_Social_Day_1_Unpredictability_T5","late_afternoon","In-App","Dormant_Social_Day_1_Unpredictability_T1","evening","In-App","Dormant_Social_Day_1_Unpredictability_T2","evening","In-App","Dormant_Social_Day_1_Unpredictability_T3","night","In-App","Dormant_Social_Day_1_Unpredictability_T4","night","In-App"
"USR_000913","4","Day 39","Dormant_Social_Day_1_Unpredictability_T1","mid_morning","Push","Dormant_Social_Day_1_Unpredictability_T2","mid_morning","Push","Dormant_Social_Day_1_Unpredictability_T3","afternoon","Push","Dormant_Social_Day_1_Unpredictability_T4","late_afternoon","In-App","Dormant_Social_Day_1_Unpredictability_T5","late_afternoon","In-App","Dormant_Social_Day_1_Unpredictability_T1","evening","In-App","Dormant_Social_Day_1_Unpredictability_T2","night","In-App","Dormant_Social_Day_1_Unpredictability_T3","night","In-App","Dormant_Social_Day_1_Unpredictability_T4","night","In-App"
